simulation_id,gdp_shock,inflation_shock,interest_rate_shock,traffic_demand_shock,cost_overrun_shock,construction_delay_months,simulated_revenue,simulated_debt_service,simulated_dscr,default_flag
2882,-0.04362100457905198,-0.013327980442952775,0.014225438707410304,0.0684469986241291,0.014078722288825493,18,102.81579891558155,83.13367915455436,1.2367526610296657,0
2883,0.00179404466428474,0.014332237705368348,0.04189662741289578,-0.23349741240738928,0.17125017409521467,18,76.47135728305534,88.74537597310952,0.8616939918788187,1
2884,0.03373059758160656,0.0442603854398278,0.008197024846188453,-0.05989241889648491,0.07748320770067944,0,96.27730823251646,77.35814903672942,1.2445658205550432,0
2885,-0.062425145281757036,0.04338795006979489,0.006117794942606177,0.221054652946607,0.10434172536231022,21,114.77825201474015,85.68152344134742,1.3395916342840315,0
2886,0.0050080947154510815,0.03443129467119947,0.008889151950338896,0.05750730620039458,0.14691250052022228,21,105.3907577248046,86.84721765798041,1.2135191036269222,0
2887,0.004212564304477369,0.04922293007270617,0.008617388799200447,0.18451752404285976,0.12308013165729144,23,117.64243558291608,87.04060712222909,1.3515810547795646,0
2888,0.06165013334625344,0.040291292692131137,-0.0016047636780158643,-0.07608539421463018,0.11160000900665425,7,97.54919159585903,80.01564292679853,1.219126511113594,0
2889,0.008449345648614092,0.04301926163878404,-0.007232724022500152,-0.0549486917993328,0.03406464290489808,16,94.27458384395852,81.2240001636727,1.1606739837238733,0
2890,0.03148966954222786,0.024023366679199597,0.017520049407712943,0.11600799844134088,0.011020378747652285,22,114.14918263137687,84.81196222740067,1.3459089924758052,0
2891,0.024237714202623897,0.06455027465303975,0.02582351076396045,0.07482244264539907,0.1126278009271342,9,108.29225881847633,82.84588882815754,1.3071530808619933,0
2892,-0.04391699439421601,0.0292307097829904,0.04667471950999602,-0.011326149127162217,0.023046759152223706,0,93.74491790328742,79.01915604417474,1.1863568607450123,0
2893,0.043046216498952114,0.006733772924484342,0.003494306399634664,-0.15150189711222056,0.16355528871941827,7,88.98608761556103,81.56706697615951,1.0909560796340754,0
2894,0.026461895163688638,0.020725024679531783,0.004710167697038876,0.13882223546722924,0.08963682070782993,4,116.01028744610349,78.8700910432041,1.4709034300791466,0
2895,0.035248059190237685,0.03128834521595049,-0.0015684394167652608,0.30122737770332536,0.15188896199871016,1,132.86533505895756,78.67486868871359,1.6887900453276248,0
2896,0.1377871311930898,0.06485006970922116,0.02688591144060351,-0.18862394259561036,0.021138229098244324,18,93.29506711701741,84.24205351275577,1.1074643034774887,0
2897,-0.04252338818495764,0.03894330003913017,0.02222481182194397,0.16843429796993262,0.00870414952046604,1,111.61750847751925,77.23770425085627,1.4451168578885079,0
2898,0.07174089949283326,0.035346294525858774,-0.003154018728117894,-0.056196137118884555,0.234309849800115,19,100.6708188742484,87.16042021589374,1.155006121183099,0
2899,0.011376574417989335,0.008783414380934315,-0.003532971304594146,-0.04001623812457796,0.08804250444783093,22,96.91644826981776,84.96598350223164,1.140649990443202,0
2900,0.028619867132090276,0.05963706474573941,0.024287721378938462,0.032356738504600066,0.1730573006970892,23,104.60673394502552,89.3403683691049,1.170878695203589,0
2901,0.018634632640962736,0.02370119614941536,0.015747942268126116,-0.14466279349679967,-0.012953632685939381,10,86.80465401068092,79.63963893467583,1.0899679502801636,0
2902,0.007272909998058696,0.037499303526466604,0.02137583069516716,-0.004456613393326218,0.07735773804557053,2,99.34414707231159,79.09373640816288,1.2560305225643476,0
2903,0.002905012152837238,0.07700457692204662,-0.0032415271750836933,-0.19335043533626034,0.20418887079215992,8,79.03034325860654,82.35113505469232,0.9596752152367988,1
2904,0.029885262067190273,0.05271908327623261,-0.0181658729586531,0.05712989877338456,-0.025169827702561126,7,107.38353900215168,75.69623840479339,1.4186112978019754,0
2905,-0.02551521090015037,-0.0007063511928793592,-0.0031244752502025477,0.26804664455558025,0.2820252351544791,5,124.27080214536497,82.98623214721059,1.4974869798271964,0
2906,0.04251737502565296,-0.004237755908811806,0.020316500950168404,-0.07674377869963947,0.11620310270408453,13,96.68330353032164,84.01330738210453,1.1508093960709362,0
2907,0.007514167853442383,0.03839223874701885,0.04166586967952337,-0.0202492005950054,0.03448521193781984,7,97.7666907571682,81.52585749456519,1.1992108241693218,0
2908,-0.013902080171210734,0.009681484628129875,0.0035580401570858775,-0.014337381128729808,0.12815589811284808,14,96.9340167543027,83.40036071932052,1.1622733513171362,0
2909,0.00649961426012559,0.05621366869082495,0.04413783822815299,0.1183762312789203,0.18873085618982846,23,111.08224283663397,91.18178213138262,1.2182504030967176,0
2910,0.05771447650587719,0.04105657662412448,0.02244729651237532,0.048668684286216124,0.03395516604827889,2,109.61190166360622,78.19753847451445,1.401730844754533,0
2911,0.003939947389513306,0.044134619225596576,-0.01089548452563239,0.11044152124223142,0.04543769305263989,22,110.33478138253454,83.45518675426197,1.322084170842741,0
2912,0.030753608546288606,0.022331420458941174,0.013210507567165476,-0.06074824022428471,0.11993040411857878,7,96.44225132072684,81.31422216020543,1.186044073947066,0
2913,-0.0019286882714641962,0.08353459138216765,0.022959614176177912,0.052028280578375566,0.13704166384005778,21,102.92159444613695,87.68040849961464,1.1738265846080005,0
2914,0.04273765549770858,0.1110648432002615,-0.026382243478290296,-0.40413668795230295,0.0841249956488064,15,61.08347567453403,80.53914414122637,0.758432142852467,1
2915,0.040565232163706125,0.03303538190608213,0.01966676736870073,0.08009550863868353,0.13218717841253774,5,111.24018953258692,81.32421906693466,1.367860531695111,0
2916,0.07545826499889234,0.04882598121037503,0.027590817697346684,-0.14613512505543155,0.16828393786424117,6,91.71166446408671,83.10569992924644,1.103554443824757,0
2917,0.014733081635023536,0.04243543357660782,0.01598302186196715,-0.03931126577999106,0.1138646189188867,12,96.48129574608805,83.26068056532249,1.1587858169186267,0
2918,0.0400596441427372,0.03350782841397328,0.00907418183977865,0.08943013303730458,0.04468198558619905,19,112.11128200765485,83.81090831367287,1.3376693352142692,0
2919,0.022942026186168335,0.019198238306680084,0.007406101254978897,-0.18433077991438893,0.09832504410104263,8,83.38116866951094,80.76777108639688,1.032356935792106,0
2920,0.05887615345589042,0.01287580031298807,0.0065301650846226675,0.13073193578664302,0.2404991664237545,18,118.63891391642865,87.65099362588118,1.3535375813628825,0
2921,-0.0015649716282619096,0.011610068361861896,-0.007639697056506639,-0.0149165773546469,0.12664561732647825,6,98.06159339266257,79.52654911060776,1.233067377993175,0
2922,0.042350159386318434,0.050131000638728634,-0.0003128574785745096,0.1743738583544686,0.1992188562619927,15,120.41912675811051,85.08395995500175,1.4152976286223211,0
2923,0.01415908111649955,0.02700813804490912,0.0037510893152176055,-0.10834129908429438,0.05885289519066295,23,89.9065747520978,85.23052184043122,1.054863595935985,0
2924,0.018074354686745068,-0.024457321253513263,0.011702415193386134,-0.21753452692163383,0.1210112776170302,6,80.66541580784894,80.85043488588714,0.9977115883384012,1
2925,0.022752574533451187,0.05112145551495806,0.0016477786351440041,-0.0034736058405645887,0.16354520339612366,14,100.64986048141469,84.05335047404859,1.1974520933878807,0
2926,0.02756721189280032,0.0390434679383961,-0.0030369386374689503,0.07044912814166907,0.21982061429851268,4,108.82554730498704,81.21819342390637,1.3399158823564095,0
2927,0.016513128706341255,0.07366682503502865,0.02139656288688768,0.08051243265722657,0.19820709837915942,1,107.86088551048107,81.43940193004767,1.3244312084109866,0
2928,0.02644139549511579,0.049328059927275236,0.015559209579217836,-0.1362585763112683,0.01045861575076544,1,87.78508042020286,76.77725957283356,1.143373453397707,0
2929,0.06734354172686553,0.0030331600922425678,0.0019115569481564978,-0.1949559684143893,0.19214819006854417,19,87.16292832894156,86.59170104765397,1.0065967901586,0
2930,0.04956349056845655,-0.01574191601824953,0.01759417707231381,-0.037478876868187766,0.23488001958507435,4,101.60200927048312,83.10436372108771,1.2225833244025144,0
2931,0.04607463777490689,0.022013190391551567,0.003202631594710975,0.061973278857070886,0.054008441373070676,11,110.25446190340898,80.5803873004974,1.3682543060044141,0
2932,0.006333814219283879,0.024372314482658683,0.0109459754423218,0.05589441385275846,0.02844264162092988,3,105.61351494513775,77.58590759464505,1.3612461105298348,0
2933,-0.006677224846849728,0.06357898002500417,0.024625660820843002,0.18865516037665736,0.09804523067504012,17,116.60831905235567,85.42794225175162,1.3649903764358169,0
2934,0.048659016747132584,0.03977822669276067,0.000943883602506048,-0.04481462417009004,0.1143598162466445,19,99.38998359038524,84.76888713573744,1.1724818733462379,0
2935,0.04628140377589383,0.06834221245246272,-0.007586174117506143,-0.22138757258696265,0.0719944670793512,10,80.78082780758156,79.80091245047245,1.0122795006600618,0
2936,0.06418012027252946,0.006879173607434133,0.007822981254679876,0.14359997259410823,0.005061214209794718,20,120.60602994647792,83.20060091382138,1.4495812364552612,0
2937,0.0018805812209231158,0.0641316096095112,-0.01045197524278193,0.023423437693290503,0.21779248112625427,19,100.92711165118358,86.24143268213207,1.1702856563524386,0
2938,0.01311354033918959,0.05802472883577299,0.005838272359735369,0.0338625492601093,0.031203144325161192,5,103.24699073903557,78.01494117429628,1.3234258615714054,0
2939,-0.029184524875763024,-0.010455852785779908,0.005790437810298148,0.09205084705279006,0.05944579404786022,12,106.5480285373472,81.27181320184923,1.3110083845763496,0
2940,0.008225866818173814,0.07306544603151931,-0.02695526185858344,0.15163723084423936,0.10873003622122893,22,114.15967361545334,83.6747811755839,1.3643259296477832,0
2941,0.04989711531738342,0.04233646229415882,0.017959527456167648,-0.0027623980980242997,-0.01779840776747406,4,103.65506016458195,77.44650038444442,1.3384085743066279,0
2942,0.006005138623154063,0.049801112596712646,0.0072596534997801925,0.1411861959993683,-0.02391152813566376,3,113.47410564733443,76.13146462943108,1.4905020703288472,0
2943,0.03921439385602471,0.018377597189289434,0.027728446791579035,0.06625635169701416,0.0654651440054749,9,110.08763462557165,81.9275992494916,1.3437185470347441,0
2944,0.014284906820065661,0.07188117532304932,0.013232979696911238,-0.07866988695695988,0.16605041476872706,1,91.76447260323435,80.1036078095647,1.1455722796080765,0
2945,0.02972171084664682,0.010353691769028252,0.021034128554733224,-0.02798861666022135,0.11504028104387148,7,99.91446712441683,81.7909659650921,1.2215831656403195,0
2946,-0.014430741694470017,0.06080230045934865,0.02785058129810565,0.0740092828078207,-0.06475167676166069,19,104.43779659985135,82.75688087022056,1.2619832393590429,0
2947,0.02255628348901703,0.06051518689771678,0.008024243758438807,-0.08505897170926745,0.2111586806013087,19,92.23685150553203,87.47788859541235,1.0544018949992038,0
2948,-0.06973407912702169,0.015645814295694446,0.009987652167041472,0.10637509225637429,0.16379274946975259,2,103.27295595554291,80.18441077559754,1.28794306719495,0
2949,0.014393115255140455,0.08958433998556437,-0.013603148350853475,0.01898202010166481,0.11528110603687383,8,101.09790503604141,79.57358875951566,1.270495733723607,0
2950,-0.028914197311454202,0.04578821200543798,0.02859306617851362,0.045794188691978155,0.11313552524890343,19,100.54329383791645,86.81502928148885,1.1581323495487759,0
2951,0.056179835496404484,0.05634731525677561,0.007814539004176682,0.17286063882601826,0.15387329819346096,1,121.49536455082288,79.4232396346661,1.5297205844244288,0
2952,0.043322220582935334,0.0018219801166061075,-0.005085958255219724,0.04278802530914376,0.2861055086272219,16,108.56547508629275,87.05592707497101,1.247077352846959,0
2953,0.03400012945898243,0.09294325007521412,0.02109583729731141,0.00856942246983757,0.1704419358645889,0,101.93337394100166,80.41713135425161,1.267557947223549,0
2954,0.0656301868147814,0.009386076494372755,-0.02269671787946377,-0.009910615572974683,0.1236934047898469,23,105.33730521182136,84.70584776681177,1.2435659165091681,0
2955,-0.008467495624745115,0.06562216081914826,0.0035608866569023286,-0.016158835173689046,0.0018319189529476948,16,95.89681289967787,81.308284675709,1.1794224079643782,0
2956,0.07242089593746674,0.015130707051707614,0.023624665618177613,0.03747592370443286,0.11316152256497056,4,110.61141428789728,80.81798417907515,1.36864851816653,0
2957,0.04796574692781154,0.024525279928807934,0.0034341722205114234,0.16359875809396976,0.16186497393224997,12,120.54331850395795,83.39952483001399,1.445371766201917,0
2958,0.012903341383431619,0.05971885109713618,-0.0007688292642287209,-0.07341315124010027,0.09078527010033048,7,92.45604773690474,79.61000638244028,1.1613621445117475,0
2959,0.05406860441548832,0.06568881784187894,0.003757678043305744,-0.08249485664051559,0.058177159290148,6,95.5151543314503,78.84081193727626,1.2114937934358125,0
2960,-0.013188805372349028,0.008217893772147447,-0.020148938967028608,0.1542047874237635,0.14429166273891741,22,113.89615086083778,84.9853919890985,1.3401850388058196,0
2961,-0.0047354248458302065,0.06726180422642485,0.020732176476745502,-0.06793763278302645,0.020955394515930148,13,91.05114913145371,81.90140961236432,1.1117165084507665,0
2962,0.0017423083028089877,0.06612451237832985,0.008156709370346304,0.02593138396232448,0.16943709499308585,7,101.11425641705509,82.0490878401204,1.2323629558695983,0
2963,0.004130668758079544,0.016551164778877688,0.005915130850078569,-0.07101569577790388,0.06515492499578082,10,92.89771817854562,80.65962062616097,1.1517252059627883,0
2964,-0.011696729282807582,0.07996618983977777,0.005969970753864381,-0.20153813500277507,-0.06979704347242943,2,76.67735882544729,74.62731432841016,1.0274704311080465,0
2965,0.05669249201285975,0.0035785592937990496,0.010211196976968763,0.0237870231950354,0.06361968275922478,4,107.95848753844454,78.69728263535521,1.371819762045298,0
2966,0.012234367988905051,0.024380685430559615,0.019801560560080998,0.13382014728312608,0.09543002017138663,17,113.99593439143914,85.00729249586227,1.341013588886952,0
2967,0.030575149050706386,0.05197506560229972,0.009219046882011266,-0.007446582215126965,0.1441995086671679,4,101.01348004350044,80.43591746116212,1.2558255469924122,0
2968,0.0028894590075895857,0.018660842882434837,-0.010424548222697184,-0.17779902759074737,0.13496409588808375,12,82.04252206962336,81.7548510407796,1.0035187028681671,0
2969,-0.03461809901645552,0.046595477141983525,0.018632741823161006,0.013088469966049843,-0.003236045186121722,4,96.68215016640984,77.82464462004934,1.242307634534349,0
2970,0.028101720751742665,0.046026901970082384,0.017478545365063394,-0.09071416663744705,0.10976752260107683,1,92.5880828621775,79.15566016090398,1.169696300605272,0
2971,-0.0373676492625933,0.035323143251931984,0.013082904973246903,-0.31434060998949137,0.05727959681213913,12,63.94609549349324,81.77000880126666,0.7820238303863639,1
2972,0.017940978617435942,0.060810013464763994,0.026128619604419784,-0.009706046606824843,0.07118229848798494,5,99.30324286444203,80.43624818631113,1.234558362722613,0
2973,-0.02104945116498431,0.03429098018355902,0.010455680146194383,0.0621221032665639,0.020141432360468198,16,103.24999070556899,82.23735823907512,1.2555120071513886,0
2974,0.07961827997692424,0.04578852672034514,0.02667064133483884,0.14132465737582994,0.09592743971072565,7,120.94958056726679,81.78366549360423,1.4788965478286795,0
2975,0.047340881665241655,0.06866179693719757,0.031108165322175946,0.21082256879545688,0.3505947755886276,16,124.0998001226399,91.22149484990732,1.3604227855159512,0
2976,0.023172613738144412,0.05976715525064601,0.01873469328286724,0.07811228128638115,0.24851538524670438,18,108.63431062118643,88.7466981642659,1.2240941113111556,0
2977,0.05791120032964006,0.059650432270355214,-0.0012190043281690571,0.11202808903267127,0.020103545131557515,14,115.50266812947226,80.61090444084738,1.4328417343863025,0
2978,-0.005389479323972074,0.011270509944580495,0.00803821422246339,-0.15414785400936798,0.1052755468803206,0,83.76450391805147,77.97156587149196,1.0742955201913873,0
2979,0.03630438136010279,0.05311981438753305,0.028582840510875604,0.19461909618555048,0.07488115172487372,17,121.764352394877,85.20353895212533,1.4290997051577243,0
2980,0.025994313011561403,0.01803753022576238,-0.012464417991042602,0.15208322178858608,0.11136213255726092,6,117.35681522437069,78.82081663321019,1.4889063604921322,0
2981,0.0279206024400101,0.007964625505549341,0.0041206949773208695,-0.04405385819598279,0.17330472852027676,6,98.18755878676399,81.4584085150053,1.2053704531764458,0
2982,0.058170605003203035,0.03820734134287579,0.0048555274532988395,0.08179921503454116,0.0896542038057808,15,113.04179847020255,83.00638414462748,1.36184462960394,0
2983,0.04197476308339407,0.017392620333710255,-0.0029781590053060032,0.06972818201383321,0.04302151402705476,10,110.73547900137994,79.4946221402108,1.3929933374117716,0
2984,0.028661709884750697,0.059765442970999436,0.023093184248781796,0.17642562126604724,0.19251872440949075,4,119.01459704080482,82.56366011787219,1.4414888689635774,0
2985,-0.029646623086848883,0.060363386492383105,0.015652226065611657,-0.018132932659186092,0.0012774198035480078,20,93.71295976308693,83.7026589005007,1.1195935827377446,0
2986,-0.00880138885838391,-0.007565655910786048,-0.0006658753490073801,-0.08954791652400139,0.11514430868963534,13,90.35421085953112,82.41580629434124,1.0963213844785857,0
2987,0.016318731992128275,0.01929243651057775,0.01908269380353759,-0.058799804359361246,-0.018888243965715326,22,95.26958185051227,84.25621654603673,1.1307127919571127,0
2988,0.022801171228299538,0.003505333202050029,0.007623756479976731,0.10761551800366406,0.017914147250090523,9,112.95403559314512,79.34985004912528,1.4234940018565325,0
2989,-0.013906111740217716,0.02843426808517773,-0.00335291859833514,-0.2303844492170801,0.15958310266913692,4,74.86008720214076,79.83915091518044,0.9376363143148987,1
2990,0.09235030026735264,0.05137939174672061,-0.0006937761536430064,-0.35964881270922033,0.04564868519600384,23,71.98566396214522,84.60006220538686,0.850893747422819,1
2991,0.06549182165760718,0.03394279754554029,0.0165407661216391,0.10730988083615745,-0.05012493678426702,18,116.43160031073796,81.86274638147692,1.4222782090423847,0
2992,0.03806354961177451,0.025256018983321617,0.02408514817782758,0.032976655698635934,0.04218476347270037,17,106.47262005645801,84.13054329147282,1.2655643942245849,0
2993,0.022161105838512343,0.07250441317032849,0.0026984765056782076,0.002215600356381298,0.0336183223510039,3,100.62506029023115,77.08379799082344,1.3053983186221598,0
2994,0.013633730902965449,-0.017621429314907212,0.018166620005035175,-0.15666559535861474,-0.0009892618159279831,22,86.13734928730776,84.59023810951926,1.0182894765680344,0
2995,-0.008557553800667066,0.07092179733795562,0.033726312363662234,-0.20518677175143454,0.14400693712603455,8,76.85252251134096,83.76962951261045,0.9174270312341753,1
2996,0.022324415555565878,0.026392792671112858,-0.008883058345553791,-0.0761434900197823,-0.0237450145249571,18,93.95827273680055,80.54950779727193,1.1664661312801063,0
2997,0.02773257620428252,0.03804727474718026,0.015335048092579354,0.043403411924361784,0.05296500144987143,10,106.16241694418494,81.09184113956557,1.3091627400772772,0
2998,-0.017252817264448727,0.026815916556997284,0.022459835369431122,-0.07029068553206462,0.11067262710108708,2,90.57525180642372,79.9246217624818,1.1332584353741857,0
2999,0.030025292517346924,0.07857220263847797,0.008572752751017541,0.10801202402904267,0.07257680791817779,10,111.83942658867703,81.02593463448532,1.3802917188575967,0
3000,0.015342228535257539,0.009225537579868513,0.0285742481628347,-0.11448712104243502,0.06766475091096366,6,89.85487230978555,80.91552550770928,1.1104775226507622,0
3001,-0.03723422673632172,0.040293409243048396,0.042982555573919265,-0.06232140877915008,0.042183509143779656,16,89.03710121737662,85.17282062377899,1.0453698793264898,0
3002,-0.005811550323385057,0.05318596629649992,0.015150330225794543,0.08438412656212432,0.002497070150087738,22,106.52760846646143,84.44245884531156,1.2615408163517265,0
3003,0.0075918339973506735,-0.00027506919712919076,0.006496154015830015,-0.04522980197814794,0.049059133214234586,17,96.2430799318485,82.96604204850752,1.1600297851448467,0
3004,0.0766306297202057,0.01700254573884616,0.024654742114929348,-0.03928199523871155,0.15260475274969632,14,103.30979980467828,85.53271259548787,1.2078396284853499,0
3005,0.03669659373601274,0.03629553666254427,0.02263103290566852,-0.07721861443785752,0.06527638659401197,16,95.04040951325192,84.1660461662904,1.1292013091060091,0
3006,-0.020064447072996736,0.01783337413289063,-0.027782464323772765,-0.09947288889634176,0.113353670621707,16,87.60043204974389,81.46677276470545,1.0752903187015133,0
3007,0.03458108868252911,0.01961020571952125,0.009958966658633297,0.0425012824675452,0.18936944434878178,23,107.21798197201939,88.63273499724508,1.2096882937816595,0
3008,-0.026419119668150966,0.03125343342308906,0.004081007998913292,0.05804475535735503,0.14798433012046885,9,102.3812277333432,82.01072302762904,1.2483883076954634,0
3009,0.052480731616612195,0.05623953329115433,0.01595058537270875,0.027257812506153924,-0.002102388947628861,14,106.56786607999777,81.3989901516315,1.3092037859619787,0
3010,0.005866260445463643,0.03143205557804639,0.007095125795593145,-0.07394203266641294,0.13583679058779902,22,92.4066213884539,86.83846222289498,1.0641208863333704,0
3011,0.017190914337824874,0.06696065486182366,0.008722358615934974,-0.02417902798960472,0.18381356120551906,15,97.62717226327642,85.41498202331931,1.1429748031396065,0
3012,0.059773899426265695,0.015056055433516131,-0.0029481913919162245,0.19151217401054116,0.053424059618497124,14,124.7522059578428,81.23092698702247,1.53577228015351,0
3013,-0.0186149070575275,0.008701943488163687,0.02101793827636731,-0.17053000525194803,-0.026849931174486252,8,80.86796018184835,78.97222191930162,1.0240051275812387,0
3014,-0.021913545553389733,0.08815863514302835,0.03482563332203098,0.22630695365143672,0.06474435338834461,20,118.235374931229,86.56867045039009,1.3657986696120759,0
3015,0.0024920202096198538,0.023551046808362217,-0.002715079238225523,0.011966381534105617,0.11504445697698862,18,100.8570640041635,84.13486933911533,1.1987546280918016,0
3016,0.0511513655305795,0.007227199823196001,-0.010955825347204599,-0.02161516679718048,0.14739263952473797,0,102.77293987776002,77.49464748826625,1.326194043186289,0
3017,-0.025580382264305267,-0.003551348544295764,0.010300048297411959,0.11440540065620125,0.058340295586076354,1,108.97128555279699,77.46016027299261,1.4068042871167554,0
3018,-0.06496466794331705,0.06687758634522348,0.009570165084471042,-0.24807192828700414,-0.06283907645898465,5,67.02440071833729,76.17888316100816,0.879829132919652,1
3019,0.006465234247730038,0.03146738713349852,0.027563991791805402,0.16563834894957008,-0.002112673821698774,23,116.42367364139254,85.64476422339719,1.3593787629295253,0
3020,0.03655222399732761,0.033657256623340036,-0.008437924285677982,0.22292709947380573,0.1287936746794129,8,125.10650093152984,80.26501335886094,1.5586679139039672,0
3021,0.056007852492164875,0.03601995721033401,0.0019306723746385403,0.1305567440950919,0.2592539751297156,23,117.75596072846733,89.6030148685165,1.3141964129361325,0
3022,0.006105159137438032,0.06532357211674453,-0.022215548589002793,-0.252274244269286,0.09824428703673624,17,73.7500021838966,81.91933031415137,0.9002759409906512,1
3023,0.007657201786519928,0.03551175415060199,0.03062475454317734,0.09170013573605788,0.20503018354402316,0,109.04793989849273,81.91003572047882,1.3313135434420156,0
3024,0.05461702202767242,0.09860134447081566,0.013758169424850454,0.19751982696224202,0.015443586642454238,9,122.74865128722105,79.754343406319,1.539084218421333,0
3025,-0.03609225099086262,0.04334401435135573,0.0030485062902880517,0.18512985452829062,0.04818889610057666,3,113.82015999495889,77.43788813403458,1.4698252074998672,0
3026,0.008344376744509724,0.06654461917395803,-0.009834072178867647,-0.16897070966716723,-0.0872227564046523,13,82.27375122838531,77.17493256748024,1.0660683267386954,0
3027,0.02571271669775173,0.06013099644761017,-0.008457140872658761,0.12196281979236072,0.1295717948765039,20,113.26427873782102,84.78107981927194,1.3359617379168418,0
3028,0.033476561638551026,0.03908881699354906,0.01621400349687087,0.21546844833349768,0.028510022466435317,5,123.91728057236615,78.73252576776011,1.5739020101792363,0
3029,0.0047057992042735235,0.025325725349488418,-0.006611375684010651,0.0035358862375223063,0.1479280810466462,19,100.19102541044238,84.95752864724874,1.1793072021485522,0
3030,0.02103323035117524,0.048299098214163845,0.011560081347228541,-0.17432414673476646,0.05981471191986622,4,83.46343090628679,78.71283711923913,1.0603534818577454,0
3031,-0.05464982060238968,0.052752468280181826,0.04064417291702546,0.09943831112699207,0.26174504041080215,14,103.16003734545569,89.18757637801995,1.156663758954652,0
3032,0.00025254762998454944,0.02568534879683682,0.004786185655827692,0.12646295623821002,0.2434561317177046,23,112.02941666689854,89.46172688783544,1.2522608333657343,0
3033,0.03360526137663402,0.0441584716487664,-0.004421666659615683,-0.016704979719108302,-0.08426965858819321,9,100.5860663745334,76.14730768229448,1.3209405484722256,0
3034,-0.009468821027640385,0.0709051244564899,0.015730108081791445,-0.14288681470365894,0.1472968654365575,2,82.99180831545783,80.24393757845691,1.034243966833186,0
3035,0.02176952664768792,0.09174869347674197,-0.00838687611172591,0.11782465008433961,0.04053614782391976,16,111.6657003362842,81.28304761765877,1.373788306530288,0
3036,0.03340617502408094,0.06135923300873554,0.03579976795494105,-0.09225706387461097,0.15175092446511695,8,92.5809302897286,84.09937839708573,1.100851540811588,0
3037,0.009723523974267052,0.08656899215950706,0.031054295027925026,0.047681607184664486,-0.007499729752314208,8,103.57628831190546,80.1603282076673,1.2921140747275337,0
3038,0.025113913129897126,0.024265644719838605,0.007537425715695339,0.1869799626015535,0.21529871091551947,14,120.60274645514912,85.65952792427633,1.4079314861711922,0
3039,-0.008881976958538366,0.05754705630148235,-0.0034593977213632967,-0.19905577163424235,0.1824553839277881,17,77.76754873318488,85.22079130927298,0.9125419693764671,1
3040,0.013801661609118603,0.0734629877145318,0.0036134519083695932,0.10893167975631042,-0.013100183190958015,2,110.4367594436796,75.72625477133117,1.458368168043738,0
3041,0.03830648508767667,0.017591666675700102,0.005565015818718577,-0.024789843638376066,0.08549515033059461,7,100.91187247803757,79.96601706884226,1.261934458873488,0
3042,0.024709188829053028,0.02786024719887477,0.01575350697560597,-0.02167839407814901,0.11299168474038271,2,99.60657329511852,79.47382592982908,1.2533255084896193,0
3043,0.0024040619130819355,0.08344761904588126,0.025594484939516743,0.06171797214393922,0.1575454626346815,18,104.32601292955508,87.21435927974409,1.196202251454082,0
3044,0.02672649212872379,0.0156225286053265,-0.005547689461378848,-0.09256608376969887,0.09904415020764304,21,93.02547762076932,84.68741667006856,1.0984569051525659,0
3045,0.04143829371909854,0.0064717491836072324,0.025163643480141166,-0.14100229643143714,0.16290977494240577,12,89.88180599917595,85.05274319721472,1.0567772727890024,0
3046,-0.041498238357324344,0.07819953934098778,0.01926528419216947,-0.21410337264368132,0.09433872043125985,21,72.48485041637474,86.44251752411604,0.8385323853640966,1
3047,0.054772221948676925,0.06991908062451097,0.0023831576379009043,0.14781152513030577,0.14894178280602938,15,118.51039769228551,84.15492693597822,1.4082407531818497,0
3048,0.00991235783956784,0.05080300609959423,-0.006300678435155154,-0.04460066221307564,-0.009429210748338912,6,95.26109441015936,76.56529187552574,1.244181169778963,0
3049,0.03276469799720691,0.038857231133854316,0.011743490759388516,0.06839284948288392,0.09792067622253103,19,109.14432396966272,85.20897702196108,1.2809017052455958,0
3050,0.05591740770935684,0.029036887359875453,-0.005893827255531262,-0.058203848985798605,0.19200981043076437,4,99.04543368835895,80.37818369052735,1.232242744744076,0
3051,-0.021150210916913974,0.04704872184522628,0.02535521273743909,-0.13941126040499469,0.21288698492055977,18,82.76763482167848,88.44159811602051,0.9358450840418019,1
3052,-0.0012832300728263975,0.07949517393503874,-0.006858241581983069,0.07827751319269675,0.1138431707956536,1,105.71204896361108,77.42210322425346,1.3653988274823234,0
3053,0.011343539123728857,0.0459641531535519,0.01821559289744716,0.03935550884697866,0.09206918969058822,2,103.92080096823196,79.18772623534677,1.312334700195561,0
3054,-0.0035126056337328494,0.09417398168117415,0.008790754527773769,-0.028427898478491115,0.20944274420945902,2,94.45160004674824,81.12176833429585,1.1643188010586911,0
3055,0.07204809727510425,0.01755145035899424,0.0015906267343719829,0.03622752761297621,0.09192572994103872,1,110.38877622983318,77.56262592875126,1.423221234557426,0
3056,-0.005703162814803781,0.03950798114179327,0.008457527405210637,-0.1152581467492804,0.19156217243514423,15,86.91616951504676,85.56946343518152,1.0157381620241825,0
3057,0.0033335966153940043,0.030673533308402112,0.026199747544513027,0.1272719729466374,0.09146853414921027,16,112.29371862349309,85.02302308419571,1.3207448353405646,0
3058,0.026131670948089304,0.012871461420941678,-0.007883861134906847,0.15508735662413695,0.1031998858602309,15,117.80011622169906,82.35570784673718,1.4303819286080746,0
